#Borrower_ID,Project_ID,Project_Check_Digit,State_County_FIPS_Code,Project_Name,Main_Address_Line1,Main_Address_Line2,Main_Address_Line3,City,State_Abbreviation,Zip_Code,Household_Count,Over_30_Percent_Income_Count,No_Income_Tenants_Count,Head_of_Household_Female_Count,Elderly_Count,Disabled_COunt,Handicapped_COunt,Ethnicity_Hispanic_Count,Designated_Minors_Count,Race_Code_A_Count,Race_Code_B_Count,Race_Code_I_Count,Race_Code_M_Count,Race_Code_P_Count,Race_Code_W_Count,Race_Code_X_Count,Subsidy_0_Count,Subsidy_1_Count,Subsidy_2_Count,Subsidy_4_Count,Subsidy_5_Count,Subsidy_6_Count,Subsidy_7_Count,Subsidy_8_Count,Annual_Income_Average,Other_Income_Average,Public_Assistant_Income_Average,Social_Security_Income_Average
"496739534","02","2","22009","MARKSVILLE SQUARE","743 CANNON ST"," "," ","MARKSVILLE","LA","71351",34,0,0,26,22,9,0,0,1,0,7,0,0,0,28,0,0,34,0,0,0,0,0,0,11882.13,0.00,15.48,11366.52
"173914277","01","6","22039","LAKEWOOD APARTMENTS","1701 STAGG AVE",,,"BASILE","LA","70515",36,0,0,20,9,22,0,0,3,0,23,0,0,0,14,0,0,36,0,0,0,0,0,0,10919.74,0.00,0.00,10918.90
"129049735","01","1","06079","CRESTON GARDEN APARTMENTS","1255 CRESTON ROAD"," "," ","PASO ROBLES","CA","93446",178,0,0,37,12,0,5,180,23,0,1,0,0,0,190,1,45,133,0,0,0,0,0,0,26160.56,4059.66,282.71,2200.56
"340830600","03","2","55021","FALL RIVER MEADOWS","550 MAIN STREET",,,"FALL RVIER","WI","53932",23,0,0,14,9,7,0,1,0,0,0,0,0,0,23,0,4,19,0,0,0,0,0,0,17027.83,36.96,0.00,12193.96
"050669481","05","5","19139","FAIRVIEW MANOR","503 N CLARK ST",,,"WEST LIBERTY","IA","52776",10,0,0,5,1,4,0,3,2,0,0,0,0,0,12,0,0,10,0,0,0,0,0,0,13481.00,1527.43,0.00,8783.14
"127348660","01","9","40135","GARDEN WALK OF MULDROW APTS","1201 INOLA STREET",,,"MULDROW","OK","74948",150,6,0,50,15,28,1,3,56,0,7,18,0,0,138,0,38,61,45,0,0,6,0,0,14572.29,634.87,99.13,6637.91
"117240759","01","7","04021","FLORENCE SUNRISE APARTMENTS","644 E FLORENCE HEIGHTS DR","127 BUTTE",,"FLORENCE","AZ","85132",122,0,0,39,24,15,0,33,54,0,30,4,0,0,93,0,5,117,0,0,0,0,0,0,14885.09,879.70,35.14,7320.05
"239747019","01","8","37023","RUTHERFORD SQUARE APTS","101 SPANN STREET (1-E)"," "," ","CONNELLY SPRINGS","NC","28612",39,0,0,17,5,9,0,1,13,0,1,1,0,0,43,0,0,39,0,0,0,0,0,0,9091.27,882.59,0.00,6437.14
"055772664","01","0","41009","BIG RIVER APTS","244 NORTH 14TH STREET"," "," ","ST. HELENS","OR","97051",165,0,0,59,11,4,47,13,24,1,12,12,0,1,165,0,1,159,0,0,0,5,0,0,13010.95,1051.29,429.15,4329.09
"293255581","01","8","05005","WALNUT LANE APTS","419 WALNUT HILL LN",,,"COTTER","AR","72626",24,0,0,16,12,15,0,0,0,0,0,2,0,0,25,0,0,0,24,0,0,0,0,0,11233.74,26.09,0.00,10963.30
"207767987","01","4","05103","COLUMBIA HEIGHTS","465 COLUMBIA AVE SW",,,"CAMDEN","AR","71701",32,0,0,22,16,16,0,0,0,0,8,0,0,0,24,0,1,31,0,0,0,0,0,0,12271.28,2.84,0.00,11606.59
"063887565","01","0","10005","MEADOWBRIDGE APTS C/O FAIRVILLE MGMT","112 S. TULL DRIVE",,,"SEAFORD","DE","19973",244,0,3,92,11,20,0,2,98,0,239,4,0,0,27,0,0,232,0,0,0,12,0,0,11589.84,848.92,261.92,3304.13
"093626321","01","8","05013","HAMPTON COVE APARTMENTS","256 LOCUST STREET"," "," ","HAMPTON","AR","71744",22,0,0,12,13,9,0,0,1,0,10,0,0,0,12,0,0,22,0,0,0,0,0,0,11908.29,0.00,0.00,11166.95
"006166951","01","0","05085","WOODLAKE APARTMENTS","1014  NORTH CENTER"," "," ","LONOKE","AR","72086",29,0,0,16,15,13,0,0,1,0,16,2,0,0,11,0,1,13,0,0,0,15,0,0,13644.04,0.00,0.00,13642.58
"096724003","02","2","05147","DELTA COVE APARTMENTS","701 MAIN ST."," "," ","AUGUSTA","AR","72006",23,0,0,9,7,16,0,0,0,0,13,0,0,0,10,0,2,18,0,0,0,3,0,0,12443.64,0.00,0.00,10052.91
"358061959","04","4","36117","SWIIRD PRESERVATION","WILLIAMSON ORCHARD ESTATES II","3000 ARROWBEND DRIVE",,"WILLIAMSON","NY","14589",92,87,0,32,51,64,3,4,0,0,21,1,0,1,69,0,4,0,0,1,0,0,87,0,13467.75,281.11,67.01,12874.27
"801735378","01","4","41009","VICTORIAN COURT","33653 SE OLIVE ST",,,"SCAPPOOSE","OR","97056",20,0,0,16,17,4,1,2,0,0,0,0,0,0,18,0,0,20,0,0,0,0,0,0,13093.30,0.00,25.70,12969.95
"739193321","04","8","41047","COLONIA JARDINES APARTMENTS","1335 S. WATER STREET",,,"SILVERTON","OR","97381",61,0,0,8,4,5,0,54,28,0,0,0,0,0,64,0,0,61,0,0,0,0,0,0,17852.50,1725.00,476.00,3217.17
"357357374","01","3","05123","HUGHES TOWERS","102 BLACKWOOD"," "," ","HUGHES","AR","72348",34,0,0,14,0,3,0,0,16,0,33,0,0,0,1,0,0,34,0,0,0,0,0,0,9245.11,2213.50,0.00,2354.78
"328917327","04","4","53007","CASHMERE PARK","302 FISHER ST",,,"CASHMERE","WA","98815",23,0,0,13,12,16,0,3,2,1,0,0,0,1,22,0,0,22,0,0,0,1,0,0,13699.14,0.00,192.00,11921.27
"328917327","05","6","53007","BERG ROSE APTS","263 MINE STREET",,,"LEAVENWORTH","WA","98826",31,0,0,16,13,25,0,0,0,0,1,1,0,1,30,0,0,30,0,0,0,1,0,0,12793.55,689.69,0.00,11260.86
"328917327","03","2","53037","HUNTINGTON CT I&II","101 SOUTH PEARL STREET"," "," ","ELLENSBURG","WA","98926",43,0,0,26,18,35,0,2,0,0,0,2,0,0,42,0,0,40,0,0,0,3,0,0,12537.50,7.05,0.00,12025.43
"328917327","01","9","53077","PARK VILLAGE I & II","554 S 5TH ST",,,"SELAH","WA","98942",105,2,0,33,8,22,0,34,35,0,3,3,0,3,109,1,17,73,0,0,0,15,0,0,18148.02,1169.26,714.70,6292.02
"460902620","04","1","55001","SOUTH PARK APTS","241 N COLLEGE AVE",,,"ADAMS","WI","53910",10,0,0,6,2,0,2,0,2,0,1,0,0,0,9,0,0,10,0,0,0,0,0,0,9172.29,1676.43,0.00,7494.00
"179337272","01","0","35013","DONA ANA MFH PARTNERSHIP 2015 LLLP","142 LINDA VISTA DR"," "," ","SUNLAND PARK","NM","88063",586,0,0,148,90,11,1,632,293,0,1,0,0,0,631,4,0,582,0,0,0,4,0,0,12158.57,1002.64,525.00,4326.71
"103429187","02","2","40023","BURNSIDE ESTATES, LP","300 13TH PLACE","PO BOX 727",,"HUGO","OK","74743",33,0,0,24,22,14,0,1,0,0,5,1,0,1,27,0,0,31,0,0,0,2,0,0,12081.38,15.38,101.25,11964.69
"482870500","02","2","32017","LINCOLN SENIOR HSG","200 MILLER LANE",,,"CALIENTE","NV","89008",55,0,6,31,35,16,0,1,0,0,1,0,0,1,53,0,0,55,0,0,0,0,0,0,11467.46,0.00,0.00,11351.85
"772065345","07","4","53025","ESPERANZA II","403 S. BOUNDARY AVE.",,,"MATTAWA","WA","99349",0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
"480564664","01","2","01013","COUNTRY VILLAGE","270 EXECUTIVE DRIVE",,,"GREENVILLE","AL","36037",37,0,0,31,30,7,0,0,1,0,2,0,0,0,11,24,0,37,0,0,0,0,0,0,14021.76,308.97,0.00,13475.24
"241300615","01","9","30031","GALLATIN FORKS","402 WEST MAIN STREET",,,"MANHATTAN","MT","59741",26,0,0,10,5,2,1,0,7,0,1,0,0,0,26,0,3,23,0,0,0,0,0,0,20356.63,536.25,0.00,7040.81
"162187925","01","0","40041","GARDEN WALK OF GROVE","400 MILL CREEK DRIVE"," "," ","GROVE","OK","74344",168,0,0,66,37,30,0,2,62,2,6,26,0,0,148,0,21,144,0,0,0,3,0,0,15751.76,853.72,215.03,8613.43
"703272272","02","2","47143","HIDDEN VALLEY APARTMENTS","501 HIDDEN VALLEY RD",,,"DAYTON","TN","37321",118,5,0,46,22,0,16,4,34,0,16,0,0,0,105,1,29,56,0,0,0,33,0,0,13432.07,665.06,0.00,6973.03
"098876935","01","3","01091","PINEWOOD MANOR","201 BELL GRAYSON RD."," "," ","DEMOPOLIS","AL","36732",31,0,0,11,14,27,0,0,2,0,28,0,0,0,3,0,0,31,0,0,0,0,0,0,11805.54,47.14,0.00,11758.32
"064313709","01","8","32019","SOUTHWOOD APARTMENT","403 SOUTH ST",,,"YERINGTON","NV","89447",52,1,0,18,4,0,9,21,12,0,1,9,0,0,43,0,11,38,0,0,0,3,0,0,11823.74,1284.61,0.00,4659.74
"496358139","01","7","21079","LANCASTER ESTATES","220 MARKSBURY AVE.",,,"LANCASTER","KY","45690",85,0,0,20,5,11,0,0,11,0,23,0,0,0,40,0,0,0,85,0,0,0,0,0,8595.81,764.98,0.00,6200.02
"416008446","01","0","01023","BEDFORD PINES APTS","820 VANITY FAIR RD.",,,"BUTLER","AL","36904",77,0,0,35,7,16,0,2,30,0,62,0,0,0,16,0,0,77,0,0,0,0,0,0,10175.49,744.98,202.24,5671.34
"118612285","01","8","01045","HIDDEN POINTE APTS","70 HUGHES STREET",,,"DALEVILLE","AL","36322",67,35,0,33,8,18,0,8,19,0,41,2,0,1,26,0,63,0,0,0,0,4,0,0,16770.07,487.56,0.00,6282.38
"409331770","16","4","46099","DIVERSIFIED PROPERTIES","1010 PENNSYLVANIA AVE",,,"YANKTON","SD","57078",152,0,0,59,29,15,1,0,45,1,15,30,0,0,100,1,33,113,0,0,0,6,0,0,18884.19,1144.19,234.93,6716.67
"386453540","03","3","23019","DOW APTS, PHASE IV","16 CHAPMAN ST"," "," ","OLD TOWN","ME","04468",19,0,0,8,0,0,3,0,10,0,3,3,0,0,18,2,0,0,19,0,0,0,0,0,21801.38,2881.75,1257.00,636.00
"386453540","02","1","23019","DOW APTS, PHASE III C/O HSG AUTH CITY","10 RUE BOULANGER",,,"OLD TOWN","ME","04468",8,0,0,6,3,0,6,0,0,0,0,1,0,0,6,1,0,8,0,0,0,0,0,0,14465.88,200.88,15.00,13740.00
"214694430","01","4","20013","PEMBERTON VILLAGE","103 HATFIELD ROAD"," "," ","HIAWATHA","KS","664341541",58,0,0,32,18,32,1,1,9,0,3,1,0,0,55,0,0,41,0,0,0,17,0,0,11672.17,568.98,72.78,9783.15
"333111550","04","4","20167","HOMESTEAD SR RES RUSSELL","238 S LINCOLN ST",,,"RUSSELL","KS","67665",11,1,0,8,11,2,0,0,0,0,0,0,0,0,12,0,0,10,0,0,1,0,0,0,16765.73,272.73,0.00,16184.91
"473344930","01","2","12057","NORTH GROVE APTS","711 NORTH GROVE LANE",,,"SEFFNER","FL","33584",47,0,0,23,22,0,12,28,8,0,5,3,0,0,44,0,4,43,0,0,0,0,0,0,15545.61,660.90,386.48,9831.74
"222033778","01","8","48031","BLANCO SENIORS APARTMENTS","380 BLANCO AVE",,,"BLANCO","TX","78606",20,2,0,13,18,4,0,6,0,0,2,0,0,0,19,0,5,15,0,0,0,0,0,0,16872.05,0.00,0.00,16868.21
"053990810","01","7","48343","LONE STAR SENIORS APARTMENTS","147 ALAMO ST",,,"LONE STAR","TX","75668",21,2,0,16,14,11,0,1,0,0,6,0,0,1,15,0,2,15,0,0,0,4,0,0,12227.29,0.00,0.00,12227.14
"049612563","01","1","22097","PORT BARRE MANOR","233 HAZEL ST",,,"PORT BARRE","LA","70577",32,0,0,21,20,13,0,0,0,0,8,0,0,0,25,0,0,32,0,0,0,0,0,0,11884.42,0.00,0.00,11323.42
"023427046","01","9","22117","RIVERVIEW APTS","1730 MAIN ST",,,"FRANKLINTON","LA","70438",48,0,0,34,25,24,0,1,3,0,16,0,0,0,32,0,0,48,0,0,0,0,0,0,11368.42,93.60,28.07,10947.88
"427182228","03","3","27111","HENNING HOMES I","710 HOLDEN AVENUE",,,"HENNING","MN","56551",19,4,2,4,3,2,0,0,0,0,0,0,0,0,6,0,11,8,0,0,0,0,0,0,13006.07,0.00,0.00,8715.20
"112197459","01","8","47027","SOUTHERN OAKS APTS","1001 GAINESBORO HWY."," "," ","CELINA","TN","38551",72,0,0,30,10,13,0,0,23,0,1,0,0,0,71,0,0,72,0,0,0,0,0,0,10775.20,386.23,0.00,7009.05
"074171335","01","1","51011","DOGWOOD APTS","151 BRADFORD LN",,,"APPOMATTOX","VA","24522",79,2,1,40,10,8,13,2,22,0,42,0,0,0,43,0,9,66,0,0,0,4,0,0,13922.11,866.51,47.74,7699.66
"401330639","01","7","28003","FARMINGTON CORINTH LP","200 W HARRIS CIRCLE",,,"CORINTH","MS","38834",143,0,0,57,10,26,0,0,56,0,114,0,0,0,29,0,0,141,0,0,0,2,0,0,9030.67,781.77,0.00,4811.28
"494645571","01","1","22029","VIDALIA MEADOWS","4208 HWY 84, BOX 35"," "," ","VIDALIA","LA","71373",54,0,0,26,8,15,0,0,22,0,35,0,0,1,19,0,0,54,0,0,0,0,0,0,10927.58,310.84,425.81,6068.10
"310707290","01","7","22039","VILLE PLATTE VILLAGE APARTMENTS","1201 TOM DR",,,"VILLE PLATTE","LA","70586",67,0,0,24,4,10,1,0,31,0,25,0,0,0,45,0,0,67,0,0,0,0,0,0,7987.50,1332.30,0.00,4518.07
"673085731","01","9","22083","RICHLAND COMMUNITY CENTRE II","817 LOUISA"," "," ","RAYVILLE","LA","71269",33,0,0,17,19,14,1,0,0,0,23,0,0,0,11,0,0,33,0,0,0,0,0,0,10694.76,0.00,0.00,10194.12
"091818289","01","0","23005","RIDGEWOOD II C/O AVESTA HSG MGT","8 MILLET DRIVE",,,"GORHAM","ME","04038",28,0,0,16,16,0,10,0,0,0,2,0,0,0,25,2,0,28,0,0,0,0,0,0,16856.21,749.04,0.00,14475.67
"380187590","01","4","06053","JARDINES DE BORONDA","15087 CANARIO ST",,,"SALINAS","CA","93907",57,1,0,7,0,0,0,70,30,0,0,0,0,0,70,0,23,34,0,0,0,0,0,0,42637.64,11497.79,0.00,0.00
"183308673","01","1","18057","SHERIDAN RETIREMENT CENTER APTS","502 W. SEVENTH",,,"SHERIDAN","IN","46069",17,0,0,5,15,3,0,0,0,0,0,0,0,0,18,0,1,16,0,0,0,0,0,0,13885.59,0.00,0.00,13885.06
"177818291","05","9","36039","RIVERTOWN APTS","33 THIRD STREET",,,"ATHENS","NY","12015",54,49,0,40,45,10,0,2,0,0,0,0,0,2,54,0,4,0,0,50,0,0,0,0,16331.71,11.38,0.00,15229.71
"394826954","01","7","54053","OLD ASH VILLAGE II APARTMENTS","6TH AND GEORGE STRET"," "," ","NEW HAVEN","WV","25265",38,0,0,12,1,4,3,0,11,0,0,0,0,0,32,0,0,32,0,0,0,6,0,0,7662.33,1561.50,18.39,5307.50
"488230885","02","2","72027","PARQUE DEL RETIRO I C/O STAR QUEB. LLC","101 MOLINARY ST.",,,"QUEBRADILLAS","PR","00678",193,0,1,88,9,13,0,206,77,0,0,0,0,0,205,1,0,193,0,0,0,0,0,0,3727.23,1865.69,0.00,744.97
"174429114","01","1","48285","PECAN CHASE APTS","106 WALNUT ST",,,"HALLETTSVILLE","TX","77964",49,1,0,17,5,2,1,15,22,0,24,0,0,0,27,0,2,47,0,0,0,0,0,0,10482.70,1328.43,0.00,4056.04
"235364025","01","2","48449","MT PLEASANT SENIORS APARTMENTS","602 SCHOOL STREET,","APT. #29",,"MT. PLEASANT","TX","75455",31,7,0,18,26,2,1,0,0,0,18,0,0,0,13,0,11,15,0,0,0,5,0,0,15795.43,613.32,0.00,14649.89
"612559717","01","5","15003","KEKUILANI GARDENS","91-1045 KEKUILANI LP",,,"KAPOLEI","HI","96707",155,1,1,40,12,20,1,19,69,45,1,3,0,146,30,0,12,143,0,0,0,0,0,0,24695.02,1855.40,532.36,5463.71
"235364025","02","4","48073","RUSK SENIORS APARTMENTS","275 CHEROKEE ST"," "," ","RUSK","TX","75785",25,0,0,18,19,5,0,0,0,0,4,0,0,0,22,0,2,15,0,0,0,8,0,0,13979.57,0.00,0.00,13978.39
"426277321","02","1","02130","GLACIER PARK APARTMENTS","660 S. YORKTOWN DR."," "," ","KETCHIKAN","AK","99901",39,0,0,15,8,7,0,1,17,1,0,5,0,2,31,0,0,39,0,0,0,0,0,0,15725.57,3185.71,2670.86,6999.67
"235364025","03","6","48423","TROUP SENIORS APARTMENTS","815 S. ATHENA, #37",,,"TROUP","TX","75789",37,5,0,24,30,6,1,0,0,0,2,0,0,0,36,0,9,24,0,0,0,4,0,0,14320.38,4.38,0.00,14306.94
"665530586","01","5","51035","HARMONY HOUSE","1151 GLENDALE ROAD"," "," ","GALAX","VA","24333",41,0,0,26,29,4,11,0,0,0,3,0,0,0,38,0,0,41,0,0,0,0,0,0,11363.30,60.65,0.00,11302.33
"291707520","01","0","06071","ADOBE VILLAS APT","73747 RAYMOND WAY"," "," ","TWENTYNINE PALMS","CA","92277",90,0,0,26,6,0,3,26,44,2,31,0,0,4,50,11,0,0,90,0,0,0,0,0,13941.50,2526.56,3320.47,4243.50
"074114894","02","2","06085","ASPEN GROVE APTS","450 8TH  STREET"," "," ","GILROY","CA","95020",80,2,0,9,7,0,0,92,16,15,0,6,0,0,91,0,77,3,0,0,0,0,0,0,62259.35,3939.83,0.00,5142.96
"172781766","01","0","06085","THE TREES APTS","7040 EIGLEBERRY",,,"GILROY","CA","95020",50,2,0,5,9,2,0,72,18,27,0,0,0,0,47,0,45,5,0,0,0,0,0,0,58041.29,3933.57,0.00,3407.93
"023187053","01","6","41005","PACIFIC PARK CANBY APARTMENTS","621 N. DOUGLAS LANE",,,"CANBY","OR","97013",25,1,0,16,19,0,8,0,0,0,0,0,0,0,27,0,3,19,0,0,0,3,0,0,16200.13,832.61,0.00,14028.09
"023187053","02","8","41067","PACIFIC PARK SHERWOOD APARTMENT","21961 SW  SHERWOOD BLVD"," "," ","SHERWOOD","OR","97140",50,1,0,32,42,1,7,0,0,0,1,0,0,0,51,0,3,45,0,0,0,2,0,0,17684.20,210.48,0.00,16015.00
"268774846","01","6","51163","WINDEMERE APTS","125 WALLACE ST",,,"LEXINGTON","VA","24450",38,0,0,23,27,10,11,0,0,0,3,0,0,0,35,0,0,37,0,0,0,1,0,0,13486.76,0.00,0.00,13439.45
"183479311","02","7","53061","WOODLAKE MANOR APTS","1018 WEST 13TH STREET",,,"SNOHOMISH","WA","98290",67,3,0,37,48,30,0,0,0,0,0,0,0,0,16,58,8,53,0,3,0,3,0,0,18256.93,255.89,8.42,15782.81
"005598002","08","4","42039","COUNTRY PLACE","23488 NORTH CREEK ROAD",,,"SPRINGBORO","PA","16435",35,0,0,10,5,0,6,1,13,0,1,0,0,0,34,0,0,35,0,0,0,0,0,0,9459.47,566.89,213.53,7588.11
"005598002","07","2","42083","ROSE TERRACE","79 LINCOLN AVE",,,"BRADFORD","PA","16701",42,1,1,23,11,0,6,0,11,0,2,0,0,0,40,0,6,33,0,0,0,3,0,0,16654.00,530.75,0.00,12142.39
"005598002","05","9","42123","BUCHANAN COURT","104 BUCHANAN STREET",,,"WARREN","PA","16365",32,0,0,13,5,0,5,0,14,0,3,0,0,0,31,0,3,29,0,0,0,0,0,0,15503.88,2316.65,0.00,8784.18
"414475248","01","5","40041","SAVANNAH PARK OF JAY & GROVE III","1403 S MAIN ST","OFFICE ADDRESS",,"JAY","OK","74346",92,0,0,67,61,26,0,1,1,0,0,9,0,0,80,0,0,84,0,0,0,8,0,0,13329.51,36.16,91.81,13111.37
"183479311","01","5","53061","LAKE VILLAGE EAST","416 97TH DR NE",,,"LAKE STEVENS","WA","98258",34,0,0,20,18,26,0,0,1,0,0,0,0,0,32,5,3,31,0,0,0,0,0,0,14998.59,700.66,281.38,11639.79
"432059932","01","6","48407","HILLSIDE TERRACE APARTMENTS","100 HILLSIDE TERRACE",,,"COLDSPRING","TX","77331",90,2,0,38,24,14,0,5,28,0,46,2,0,0,56,0,17,69,0,4,0,0,0,0,16129.70,659.89,0.00,8456.74
"072177322","01","4","48339","WILLOW SPRINGS APARTMENTS","4433 5TH ST"," "," ","BROOKSHIRE","TX","77423",85,0,0,33,19,4,1,20,35,0,62,1,0,0,27,0,0,0,85,0,0,0,0,0,13199.86,120.26,216.28,6145.70
"343370830","01","4","48477","JEFFERSON SQUARE APARTMENTS","801 JEFFERSON ST",,,"BRENHAM","TX","77833",45,1,0,30,39,5,1,6,1,0,20,0,0,0,26,0,2,42,0,1,0,0,0,0,16143.64,142.86,0.00,15540.31
"431699207","01","6","40089","GARDEN WALK OF IDABEL","907 LAUREL DR",,,"IDABEL","OK","74745",107,1,0,44,12,12,0,9,51,0,61,14,0,0,32,0,9,83,0,0,0,15,0,0,15115.43,1055.16,136.00,4932.84
"783867453","01","9","51800","BELLEVILLE MEADOWS","5609 PLUMMER BLVD",,,"SUFFOLK","VA","23435",233,15,0,100,38,1,17,3,19,0,241,0,0,3,10,1,59,174,0,0,0,0,0,0,17909.20,1083.03,4.92,5587.11
"067962892","01","9","01049","RAINTREE APARTMENTS","21 HARRISON ST",,,"RAINSVILLE","AL","35986",44,4,0,14,6,13,0,0,12,0,5,0,0,0,42,0,21,20,0,0,0,3,0,0,17658.91,1127.18,0.00,9334.14
"281568257","01","4","12127","ORANGE CITY FLATS","2515 ENTERPRISE RD."," "," ","ORANGE CITY","FL","32763",115,0,0,61,103,0,15,96,0,0,9,0,0,0,117,0,0,114,0,0,0,1,0,0,12728.08,286.19,0.00,12227.47
"364361773","03","1","19007","CENTERVILLE HSG INC","1315 E CROSS ST",,,"CENTERVILLE","IA","52544",79,0,1,50,62,15,1,0,2,0,0,0,0,0,81,0,30,47,0,0,0,2,0,0,16365.60,34.00,0.00,15091.69
"141163970","03","0","42043","HOLLYWOOD COURT","18 WEST BROAD STREET",,,"ELIZABETHVILLE","PA","17023",23,0,0,14,18,7,0,0,0,0,1,0,0,0,22,0,0,23,0,0,0,0,0,0,16007.80,0.00,0.00,15771.40
"141163970","05","3","42097","LIBERTY SQUARE","8TH & LIBERTY ST.",,,"WATSONTOWN","PA","17777",15,4,1,7,2,0,0,5,5,0,1,0,0,0,14,0,7,8,0,0,0,0,0,0,18485.56,266.67,0.00,1058.00
"141163970","01","6","42107","CENTRE STREET COURT","16 WEST CENTRE ST",,,"ASHLAND","PA","17921",35,0,0,22,31,11,1,0,0,0,0,0,0,0,36,0,0,35,0,0,0,0,0,0,15273.41,0.00,0.00,15239.97
"107204929","01","4","48213","THE OAKS OF FAIRVIEW","160 GIBSON ROAD"," "," ","ATHENS","TX","75751",153,38,0,59,15,12,13,8,52,0,92,0,0,0,62,0,85,25,0,0,0,43,0,0,15627.76,1073.11,13.93,5818.39
"431598310","02","2","48213","FAIRVIEW COTTAGES","160 GIBSON ROAD"," "," ","ATHENS","TX","75751",43,0,0,33,31,22,20,0,0,0,6,0,0,0,37,0,0,43,0,0,0,0,0,0,11947.81,112.00,0.00,11341.74
"141163970","07","7","42099","PINE STREET COMMONS","302 NORTH PINE","STREET",,"LIVERPOOL","PA","17045",17,0,0,12,11,9,1,0,0,0,0,1,0,0,16,0,0,17,0,0,0,0,0,0,12834.71,0.00,0.00,12832.35
"212412027","08","6","05093","FLORENDEN FARMS","528 PLANTATION",,,"BURDETTE","AR","72321",3,3,3,,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
"212412027","09","8","05093","FLORENDEN FARMS","152 WOODLAWN",,,"BURDETTE","AR","72321",3,3,3,,1,0,0,1,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
"051945168","01","2","37187","PINE FOREST APTS","127 PEMBROKE CIR"," "," ","PLYMOUTH","NC","27962",95,0,0,46,7,1,23,0,21,2,104,0,0,0,2,0,0,95,0,0,0,0,0,0,9907.66,2145.44,0.00,4460.50
"141163970","10","7","42097","VALLEY PLACE","33 COLUMBIA DRIVE"," "," ","ELYSBURG","PA","17824",30,0,0,18,27,2,3,0,0,0,0,0,0,0,30,0,0,30,0,0,0,0,0,0,14660.39,0.00,0.00,14644.89
"112150835","02","2","48467","THE OAKS OF WESTVIEW","1201 W. COLLEGE"," "," ","CANTON","TX","75103",138,38,0,56,26,25,22,5,46,0,4,0,0,0,138,0,97,30,0,0,0,11,0,0,16745.79,1020.23,151.20,7620.39
"021915450","01","5","23019","SEBASTICOOK RIVER","ELM ST.",,,"NEWPORT","ME","04953",25,0,0,18,16,9,2,0,0,0,0,0,0,0,25,0,0,25,0,0,0,0,0,0,12706.23,16.36,0.00,12664.91
"705455294","01","7","49045","REMINGTON PARK II TOOELE LLC","475 W UTAH AVE",,,"TOOELE","UT","84074",24,0,0,20,15,20,0,0,0,0,0,0,0,0,25,0,0,24,0,0,0,0,0,0,13049.04,0.00,0.00,12659.17
"115143760","01","4","01005","MEADOW MANOR","150 MEADOW LN"," "," ","EUFAULA","AL","36027",138,6,0,57,4,0,13,3,50,0,137,0,0,0,3,0,13,115,0,0,0,10,0,0,11723.66,1759.11,0.00,3057.95
"294225721","01","4","12031","BALDWIN VILLAGE APT","110 HIGGINBOTHAM ST."," "," ","BALDWIN","FL","32234",68,0,0,22,14,8,0,3,31,0,21,0,0,0,52,0,0,68,0,0,0,0,0,0,13238.26,710.57,0.00,8683.40
"162298183","02","2","12033","OAKWOOD VILLAGE","9640 SHADY LANE",,,"CENTURY","FL","32535",39,0,0,22,22,15,1,0,1,0,28,0,0,0,11,0,0,39,0,0,0,0,0,0,11276.61,110.53,0.00,11165.89
"287731059","01","4","12039","GREENWOOD TERRACE","200 GREENWOOD CIRCLE","APT. 202"," ","QUINCY","FL","32351",36,1,0,23,30,7,0,0,0,0,32,0,0,0,5,0,3,32,0,0,0,1,0,0,12237.03,0.06,0.00,12232.54
"404304469","01","3","12065","JEFFERSON PLACE APT","1468 S WAUKEENAH ST","OFFICE 300"," ","MONTICELLO","FL","32344",62,0,0,27,10,11,1,1,21,0,53,0,0,0,17,0,11,46,0,0,0,5,0,0,14758.31,519.60,102.17,7241.17
"089180226","01","3","12069","ORANGEWOOD VILLAS","220 E COLLINS STRET"," "," ","UMATILLA","FL","32784",51,3,0,30,35,17,1,1,2,0,1,3,0,1,51,0,7,44,0,0,0,0,0,0,15482.02,338.44,0.00,14894.14
"152375201","01","1","12069","COLONY COURT","801 MOUNT HOMER ROAD",,,"EUSTIS","FL","32726",51,0,0,33,33,20,0,9,1,0,5,0,0,0,49,0,7,44,0,0,0,0,0,0,13984.58,186.84,0.00,13538.27
"157169172","01","8","12089","CANTEBURY APTS","37119 CANTEBURY DRIVE",,,"HILLIARD","FL","32046",54,0,0,26,22,34,2,0,6,0,7,0,0,0,50,0,6,48,0,0,0,0,0,0,14728.43,445.71,0.00,12248.74
"164414388","01","3","12089","PINE TERRACE III","45153 BROWN ST",,,"CALLAHAN","FL","32011",78,21,0,26,19,3,1,1,27,2,6,0,0,0,76,0,78,0,0,0,0,0,0,0,19253.08,1166.31,0.00,9216.18
"295161276","01","7","12097","WOODLAND TERRACE","4309 W NEW NOLTE RD"," "," ","ST. CLOUD","FL","34772",60,7,0,34,45,13,1,39,1,0,5,0,0,0,55,0,17,41,0,0,0,2,0,0,14330.57,0.00,0.00,13709.65
